week, cumTotOrders, cumCusOrders, cumStoreOrders, cumCost, curTotOrders, curCusOrders, curStoreOrders, curCost, currentCount
51, 1640740, 937760, 702980, 7034722.417733294, 144, 54, 90, 371.41016151377545, 56
1, 1640802, 937792, 703010, 7035017.524359624, 62, 32, 30, 295.1066263296683, 33
1, 1640843, 937833, 703010, 7035283.768313067, 41, 41, 0, 266.24395344352433, 41
1, 1640873, 937863, 703010, 7035528.803044999, 30, 30, 0, 245.0347319320716, 30
1, 1640916, 937906, 703010, 7035798.4780052025, 43, 43, 0, 269.6749602031015, 43
51, 1641035, 937945, 703090, 7036149.761400404, 119, 39, 80, 351.28339520229764, 41
1, 1641118, 937988, 703130, 7036469.296348333, 83, 43, 40, 319.5349479292333, 44
1, 1641162, 938032, 703130, 7036740.647306023, 44, 44, 0, 271.35095769013947, 44
51, 1641284, 938064, 703220, 7037093.592924577, 122, 32, 90, 352.9456185537469, 34
1, 1641317, 938097, 703220, 7037344.87109727, 33, 33, 0, 251.27817269284301, 33
1, 1641386, 938136, 703250, 7037648.98323898, 69, 39, 30, 304.1121417102006, 40
1, 1641424, 938174, 703250, 7037909.8656186, 38, 38, 0, 260.88237961983884, 38
51, 1641512, 938212, 703300, 7038233.847049961, 88, 38, 50, 323.98143136087856, 39
1, 1641594, 938254, 703340, 7038552.2687198045, 82, 42, 40, 318.42166984345636, 43
1, 1641643, 938303, 703340, 7038831.6438509105, 49, 49, 0, 279.3751311064591, 49
51, 1641762, 938342, 703420, 7039182.927246112, 119, 39, 80, 351.28339520229764, 41
1, 1641832, 938372, 703460, 7039487.278006964, 70, 30, 40, 304.3507608519078, 31
1, 1641903, 938413, 703490, 7039793.856317783, 71, 41, 30, 306.57831081870995, 42
1, 1641940, 938450, 703490, 7040052.888889239, 37, 37, 0, 259.03257145596604, 37
51, 1642030, 938490, 703540, 7040378.995918063, 90, 40, 50, 326.1070288241023, 41
1, 1642109, 938529, 703580, 7040694.026668194, 79, 39, 40, 315.03075013013313, 40
1, 1642181, 938571, 703610, 7041001.821731218, 72, 42, 30, 307.79506302439404, 43
1, 1642221, 938611, 703610, 7041266.3084171545, 40, 40, 0, 264.4866859365871, 40
51, 1642349, 938649, 703700, 7041624.466983256, 128, 38, 90, 358.1585661014858, 40
1, 1642411, 938681, 703730, 7041919.573609586, 62, 32, 30, 295.1066263296683, 33
1, 1642447, 938717, 703730, 7042176.722583864, 36, 36, 0, 257.1489742783178, 36
51, 1642569, 938749, 703820, 7042529.668202418, 122, 32, 90, 352.9456185537469, 34
1, 1642603, 938783, 703820, 7042782.941842695, 34, 34, 0, 253.2736402766418, 34
1, 1642680, 938820, 703860, 7043095.667506461, 77, 37, 40, 312.72566376652986, 38
1, 1642723, 938863, 703860, 7043365.3424666645, 43, 43, 0, 269.6749602031015, 43
51, 1642843, 938903, 703940, 7043717.51755863, 120, 40, 80, 352.1750919646873, 42
1, 1642881, 938941, 703940, 7043978.399938249, 38, 38, 0, 260.88237961983884, 38
1, 1642955, 938975, 703980, 7044287.597147016, 74, 34, 40, 309.1972087668518, 35
1, 1643022, 939012, 704010, 7044589.197702274, 67, 37, 30, 301.6005552576305, 38
51, 1643119, 939059, 704060, 7044922.5266015455, 97, 47, 50, 333.3288992714996, 48
1, 1643230, 939100, 704130, 7045267.513319586, 111, 41, 70, 344.9867180408456, 43
1, 1643277, 939147, 704130, 7045543.746369456, 47, 47, 0, 276.2330498695885, 47
51, 1643373, 939193, 704180, 7045876.063285471, 96, 46, 50, 332.31691601465747, 47
1, 1643410, 939230, 704180, 7046135.095856927, 37, 37, 0, 259.03257145596604, 37
1, 1643475, 939265, 704210, 7046434.137008371, 65, 35, 30, 299.04115144336777, 36
1, 1643555, 939305, 704250, 7046750.306764615, 80, 40, 40, 316.1697562442441, 41
51, 1643676, 939346, 704330, 7047103.369243651, 121, 41, 80, 353.06247903554, 43
1, 1643711, 939381, 704330, 7047358.59917156, 35, 35, 0, 255.22992790977875, 35
1, 1643761, 939431, 704330, 7047639.513966408, 50, 50, 0, 280.9147948472494, 50
1, 1643836, 939476, 704360, 7047950.8970620455, 75, 45, 30, 311.38309563827124, 46
51, 1643970, 939520, 704450, 7048314.129877964, 134, 44, 90, 363.23281591860336, 46
1, 1644001, 939551, 704450, 7048561.290984141, 31, 31, 0, 247.1611061770567, 31
1, 1644041, 939591, 704450, 7048825.777670077, 40, 40, 0, 264.4866859365871, 40
51, 1644161, 939631, 704530, 7049177.952762042, 120, 40, 80, 352.1750919646873, 42
1, 1644202, 939672, 704530, 7049444.196715485, 41, 41, 0, 266.24395344352433, 41
1, 1644284, 939714, 704570, 7049762.618385329, 82, 42, 40, 318.42166984345636, 43
1, 1644328, 939758, 704570, 7050033.969343019, 44, 44, 0, 271.35095769013947, 44
51, 1644420, 939800, 704620, 7050362.173444487, 92, 42, 50, 328.20410146824725, 43
1, 1644494, 939844, 704650, 7050672.370653254, 74, 44, 30, 310.1972087668518, 45
1, 1644541, 939891, 704650, 7050948.6037031235, 47, 47, 0, 276.2330498695885, 47
1, 1644625, 939935, 704690, 7051269.243713527, 84, 44, 40, 320.64001040350905, 45
51, 1644722, 939982, 704740, 7051602.572612799, 97, 47, 50, 333.3288992714996, 48
1, 1644764, 940024, 704740, 7051870.545602301, 42, 42, 0, 267.97298950218305, 42
1, 1644831, 940061, 704770, 7052172.146157559, 67, 37, 30, 301.6005552576305, 38
1, 1644916, 940106, 704810, 7052493.88318523, 85, 45, 40, 321.73702767108114, 46
51, 1645008, 940148, 704860, 7052822.087286699, 92, 42, 50, 328.20410146824725, 43
1, 1645077, 940187, 704890, 7053126.199428408, 69, 39, 30, 304.1121417102006, 40
1, 1645121, 940231, 704890, 7053397.550386098, 44, 44, 0, 271.35095769013947, 44
1, 1645167, 940277, 704890, 7053672.179454812, 46, 46, 0, 274.6290687140218, 46
1, 1645214, 940324, 704890, 7053948.412504681, 47, 47, 0, 276.2330498695885, 47
51, 1645370, 940360, 705010, 7054326.324388986, 156, 36, 120, 377.9118843049396, 39
1, 1645416, 940406, 705010, 7054600.9534577, 46, 46, 0, 274.6290687140218, 46
1, 1645465, 940455, 705010, 7054880.328588806, 49, 49, 0, 279.3751311064591, 49
1, 1645500, 940490, 705010, 7055135.558516716, 35, 35, 0, 255.22992790977875, 35
1, 1645533, 940523, 705010, 7055386.836689409, 33, 33, 0, 251.27817269284301, 33
51, 1645699, 940569, 705130, 7055772.280957043, 166, 46, 120, 385.4442676339201, 49
1, 1645730, 940600, 705130, 7056019.44206322, 31, 31, 0, 247.1611061770567, 31
1, 1645800, 940640, 705160, 7056324.792824072, 70, 40, 30, 305.3507608519078, 41
1, 1645841, 940681, 705160, 7056591.036777515, 41, 41, 0, 266.24395344352433, 41
51, 1645994, 940714, 705280, 7056966.6371738305, 153, 33, 120, 375.6003963155711, 36
1, 1646034, 940754, 705280, 7057231.123859767, 40, 40, 0, 264.4866859365871, 40
1, 1646081, 940801, 705280, 7057507.356909636, 47, 47, 0, 276.2330498695885, 47
1, 1646123, 940843, 705280, 7057775.329899139, 42, 42, 0, 267.97298950218305, 42
51, 1646249, 940889, 705360, 7058132.766795022, 126, 46, 80, 357.43689588345075, 48
1, 1646333, 940933, 705400, 7058453.406805426, 84, 44, 40, 320.64001040350905, 45
1, 1646382, 940982, 705400, 7058732.781936532, 49, 49, 0, 279.3751311064591, 49
1, 1646457, 941027, 705430, 7059044.16503217, 75, 45, 30, 311.38309563827124, 46
51, 1646591, 941071, 705520, 7059407.397848088, 134, 44, 90, 363.23281591860336, 46
1, 1646629, 941109, 705520, 7059668.280227708, 38, 38, 0, 260.88237961983884, 38
1, 1646694, 941134, 705560, 7059966.321379151, 65, 25, 40, 298.04115144336777, 26
1, 1646730, 941170, 705560, 7060223.470353429, 36, 36, 0, 257.1489742783178, 36
51, 1646814, 941204, 705610, 7060543.110363833, 84, 34, 50, 319.64001040350905, 35
1, 1646927, 941247, 705680, 7060889.949407702, 113, 43, 70, 346.83904386951343, 45
1, 1646960, 941280, 705680, 7061141.2275803955, 33, 33, 0, 251.27817269284301, 33
1, 1647002, 941322, 705680, 7061409.200569898, 42, 42, 0, 267.97298950218305, 42
1, 1647046, 941366, 705680, 7061680.551527588, 44, 44, 0, 271.35095769013947, 44
51, 1647131, 941401, 705730, 7062001.288555259, 85, 35, 50, 320.73702767108114, 36
1, 1647200, 941440, 705760, 7062305.400696969, 69, 39, 30, 304.1121417102006, 40
1, 1647283, 941483, 705800, 7062624.935644898, 83, 43, 40, 319.5349479292333, 44
1, 1647355, 941525, 705830, 7062932.730707922, 72, 42, 30, 307.79506302439404, 43
1, 1647392, 941562, 705830, 7063191.763279378, 37, 37, 0, 259.03257145596604, 37
51, 1647517, 941607, 705910, 7063548.333431867, 125, 45, 80, 356.57015248821097, 47
1, 1647550, 941640, 705910, 7063799.61160456, 33, 33, 0, 251.27817269284301, 33
1, 1647626, 941676, 705950, 7064111.170776933, 76, 36, 40, 311.5591723737189, 37
1, 1647693, 941713, 705980, 7064412.771332191, 67, 37, 30, 301.6005552576305, 38
51, 1647785, 941755, 706030, 7064740.97543366, 92, 42, 50, 328.20410146824725, 43
1, 1647853, 941793, 706060, 7065043.837604762, 68, 38, 30, 302.86217110259, 39
1, 1647900, 941840, 706060, 7065320.070654632, 47, 47, 0, 276.2330498695885, 47
1, 1648017, 941887, 706130, 7065670.55747143, 117, 47, 70, 350.4868167986058, 49
51, 1648105, 941925, 706180, 7065994.538902791, 88, 38, 50, 323.98143136087856, 39
1, 1648171, 941961, 706210, 7066294.865891068, 66, 36, 30, 300.32698827717985, 37
1, 1648250, 942000, 706250, 7066609.896641199, 79, 39, 40, 315.03075013013313, 40
1, 1648291, 942041, 706250, 7066876.140594642, 41, 41, 0, 266.24395344352433, 41
1, 1648371, 942091, 706280, 7067193.310350886, 80, 50, 30, 317.1697562442441, 51
51, 1648491, 942121, 706370, 7067544.485442851, 120, 30, 90, 351.1750919646873, 32
1, 1648532, 942162, 706370, 7067810.729396294, 41, 41, 0, 266.24395344352433, 41
1, 1648598, 942198, 706400, 7068111.056384571, 66, 36, 30, 300.32698827717985, 37
1, 1648673, 942233, 706440, 7068421.439480209, 75, 35, 40, 310.38309563827124, 36
51, 1648764, 942274, 706490, 7068748.598542147, 91, 41, 50, 327.1590619387661, 42
1, 1648799, 942309, 706490, 7069003.828470057, 35, 35, 0, 255.22992790977875, 35
1, 1648864, 942344, 706520, 7069302.8696215, 65, 35, 30, 299.04115144336777, 36
1, 1648948, 942388, 706560, 7069623.509631904, 84, 44, 40, 320.64001040350905, 45
51, 1649047, 942437, 706610, 7069958.843846457, 99, 49, 50, 335.33421455299043, 50
1, 1649090, 942480, 706610, 7070228.518806661, 43, 43, 0, 269.6749602031015, 43
1, 1649159, 942519, 706640, 7070532.63094837, 69, 39, 30, 304.1121417102006, 40
1, 1649193, 942553, 706640, 7070785.904588647, 34, 34, 0, 253.2736402766418, 34
51, 1649318, 942588, 706730, 7071141.474741136, 125, 35, 90, 355.57015248821097, 37
1, 1649348, 942618, 706730, 7071386.509473068, 30, 30, 0, 245.0347319320716, 30
1, 1649413, 942653, 706760, 7071685.550624511, 65, 35, 30, 299.04115144336777, 36
1, 1649457, 942697, 706760, 7071956.901582201, 44, 44, 0, 271.35095769013947, 44
51, 1649572, 942732, 706840, 7072304.573799263, 115, 35, 80, 347.6722170622053, 37
1, 1649649, 942769, 706880, 7072617.299463029, 77, 37, 40, 312.72566376652986, 38
1, 1649680, 942800, 706880, 7072864.460569206, 31, 31, 0, 247.1611061770567, 31
51, 1649763, 942833, 706930, 7073182.995517135, 83, 33, 50, 318.5349479292333, 34
1, 1649805, 942875, 706930, 7073450.968506637, 42, 42, 0, 267.97298950218305, 42
1, 1649878, 942908, 706970, 7073758.969785206, 73, 33, 40, 308.00127856917646, 34
1, 1649947, 942947, 707000, 7074063.081926916, 69, 39, 30, 304.1121417102006, 40
51, 1650045, 942995, 707050, 7074397.416555281, 98, 48, 50, 334.33462836457886, 49
1, 1650109, 943029, 707080, 7074695.159267755, 64, 34, 30, 297.742712474619, 35
1, 1650153, 943073, 707080, 7074966.510225445, 44, 44, 0, 271.35095769013947, 44
51, 1650324, 943124, 707200, 7075355.627382541, 171, 51, 120, 389.11715709603743, 54
1, 1650359, 943159, 707200, 7075610.857310451, 35, 35, 0, 255.22992790977875, 35
1, 1650436, 943196, 707240, 7075923.582974217, 77, 37, 40, 312.72566376652986, 38
1, 1650513, 943243, 707270, 7076237.308637983, 77, 47, 30, 313.72566376652986, 48
51, 1650600, 943280, 707320, 7076560.216218981, 87, 37, 50, 322.9075809977351, 38
1, 1650639, 943319, 707320, 7076822.916158925, 39, 39, 0, 262.6999399439383, 39
1, 1650716, 943366, 707350, 7077136.641822691, 77, 47, 30, 313.72566376652986, 48
1, 1650754, 943404, 707350, 7077397.5242023105, 38, 38, 0, 260.88237961983884, 38
51, 1650891, 943451, 707440, 7077763.245524515, 137, 47, 90, 365.72132220485213, 49
1, 1650920, 943480, 707440, 7078006.105103226, 29, 29, 0, 242.8595787106084, 29
1, 1650971, 943531, 707440, 7078288.539615004, 51, 51, 0, 282.43451177837886, 51
1, 1651037, 943567, 707470, 7078588.866603281, 66, 36, 30, 300.32698827717985, 37
51, 1651134, 943614, 707520, 7078922.195502553, 97, 47, 50, 333.3288992714996, 48
1, 1651217, 943657, 707560, 7079241.730450482, 83, 43, 40, 319.5349479292333, 44
1, 1651254, 943694, 707560, 7079500.7630219385, 37, 37, 0, 259.03257145596604, 37
1, 1651296, 943736, 707560, 7079768.736011441, 42, 42, 0, 267.97298950218305, 42
51, 1651389, 943779, 707610, 7080097.978291348, 93, 43, 50, 329.24227990714814, 44
1, 1651497, 943817, 707680, 7080440.149270895, 108, 38, 70, 342.1709795470626, 40
1, 1651538, 943858, 707680, 7080706.393224338, 41, 41, 0, 266.24395344352433, 41
51, 1651627, 943897, 707730, 7081031.441089902, 89, 39, 50, 325.0478655640733, 40
1, 1651669, 943939, 707730, 7081299.414079404, 42, 42, 0, 267.97298950218305, 42
1, 1651780, 943980, 707800, 7081644.400797445, 111, 41, 70, 344.9867180408456, 43
1, 1651813, 944013, 707800, 7081895.678970139, 33, 33, 0, 251.27817269284301, 33
51, 1651912, 944062, 707850, 7082231.013184692, 99, 49, 50, 335.33421455299043, 50
1, 1651949, 944099, 707850, 7082490.045756148, 37, 37, 0, 259.03257145596604, 37
1, 1652015, 944135, 707880, 7082790.372744425, 66, 36, 30, 300.32698827717985, 37
1, 1652099, 944179, 707920, 7083111.012754829, 84, 44, 40, 320.64001040350905, 45
1, 1652139, 944219, 707920, 7083375.499440765, 40, 40, 0, 264.4866859365871, 40
51, 1652260, 944260, 708000, 7083728.561919801, 121, 41, 80, 353.06247903554, 43
1, 1652302, 944302, 708000, 7083996.534909303, 42, 42, 0, 267.97298950218305, 42
1, 1652385, 944345, 708040, 7084316.069857232, 83, 43, 40, 319.5349479292333, 44
51, 1652497, 944377, 708120, 7084660.985169572, 112, 32, 80, 344.91531233955715, 34
1, 1652533, 944413, 708120, 7084918.13414385, 36, 36, 0, 257.1489742783178, 36
1, 1652578, 944458, 708120, 7085191.136150261, 45, 45, 0, 273.00200641113514, 45
51, 1652666, 944496, 708170, 7085515.117581623, 88, 38, 50, 323.98143136087856, 39
1, 1652745, 944535, 708210, 7085830.148331753, 79, 39, 40, 315.03075013013313, 40
1, 1652780, 944570, 708210, 7086085.378259663, 35, 35, 0, 255.22992790977875, 35
1, 1652858, 944618, 708240, 7086400.261046283, 78, 48, 30, 314.8827866200841, 49
1, 1652929, 944649, 708280, 7086705.839357101, 71, 31, 40, 305.57831081870995, 32
51, 1653026, 944696, 708330, 7087039.168256373, 97, 47, 50, 333.3288992714996, 48
1, 1653068, 944738, 708330, 7087307.1412458755, 42, 42, 0, 267.97298950218305, 42
1, 1653113, 944783, 708330, 7087580.143252287, 45, 45, 0, 273.00200641113514, 45
1, 1653181, 944821, 708360, 7087883.005423389, 68, 38, 30, 302.86217110259, 39
51, 1653306, 944856, 708450, 7088238.575575878, 125, 35, 90, 355.57015248821097, 37
1, 1653340, 944890, 708450, 7088491.849216155, 34, 34, 0, 253.2736402766418, 34
1, 1653409, 944929, 708480, 7088795.961357865, 69, 39, 30, 304.1121417102006, 40
51, 1653499, 944969, 708530, 7089122.068386689, 90, 40, 50, 326.1070288241023, 41
1, 1653568, 945008, 708560, 7089426.180528399, 69, 39, 30, 304.1121417102006, 40
1, 1653614, 945054, 708560, 7089700.809597112, 46, 46, 0, 274.6290687140218, 46
1, 1653690, 945090, 708600, 7090012.3687694855, 76, 36, 40, 311.5591723737189, 37
51, 1653783, 945133, 708650, 7090341.611049392, 93, 43, 50, 329.24227990714814, 44
1, 1653816, 945166, 708650, 7090592.8892220855, 33, 33, 0, 251.27817269284301, 33
1, 1653864, 945214, 708650, 7090870.704024676, 48, 48, 0, 277.8148025904985, 48
1, 1653936, 945256, 708680, 7091178.499087701, 72, 42, 30, 307.79506302439404, 43
51, 1654027, 945297, 708730, 7091505.658149639, 91, 41, 50, 327.1590619387661, 42
1, 1654102, 945332, 708770, 7091816.041245277, 75, 35, 40, 310.38309563827124, 36
1, 1654139, 945369, 708770, 7092075.073816733, 37, 37, 0, 259.03257145596604, 37
1, 1654183, 945413, 708770, 7092346.424774423, 44, 44, 0, 271.35095769013947, 44
51, 1654315, 945455, 708860, 7092707.98089685, 132, 42, 90, 361.55612242701943, 44
1, 1654380, 945490, 708890, 7093007.022048294, 65, 35, 30, 299.04115144336777, 36
1, 1654419, 945529, 708890, 7093269.721988237, 39, 39, 0, 262.6999399439383, 39
1, 1654460, 945570, 708890, 7093535.965941681, 41, 41, 0, 266.24395344352433, 41
51, 1654595, 945615, 708980, 7093900.031751621, 135, 45, 90, 364.06580994024984, 47
1, 1654664, 945654, 709010, 7094204.14389333, 69, 39, 30, 304.1121417102006, 40
1, 1654718, 945708, 709010, 7094491.024494413, 54, 54, 0, 286.88060108295343, 54
1, 1654805, 945755, 709050, 7094814.932075411, 87, 47, 40, 323.9075809977351, 48
51, 1654892, 945792, 709100, 7095137.839656409, 87, 37, 50, 322.9075809977351, 38
1, 1654932, 945832, 709100, 7095402.326342345, 40, 40, 0, 264.4866859365871, 40
1, 1655013, 945883, 709130, 7095720.626342345, 81, 51, 30, 318.3, 52
51, 1655149, 945929, 709220, 7096085.52163938, 136, 46, 90, 364.89529703482884, 48
1, 1655188, 945968, 709220, 7096348.2215793235, 39, 39, 0, 262.6999399439383, 39
1, 1655226, 946006, 709220, 7096609.103958943, 38, 38, 0, 260.88237961983884, 38
51, 1655357, 946047, 709310, 7096969.816287158, 131, 41, 90, 360.7123282155055, 43
1, 1655429, 946089, 709340, 7097277.611350182, 72, 42, 30, 307.79506302439404, 43
1, 1655477, 946137, 709340, 7097555.426152773, 48, 48, 0, 277.8148025904985, 48
1, 1655519, 946179, 709340, 7097823.399142276, 42, 42, 0, 267.97298950218305, 42
51, 1655615, 946225, 709390, 7098155.716058291, 96, 46, 50, 332.31691601465747, 47
1, 1655686, 946266, 709420, 7098462.294369109, 71, 41, 30, 306.57831081870995, 42
1, 1655755, 946295, 709460, 7098765.406510819, 69, 29, 40, 303.1121417102006, 30
1, 1655788, 946328, 709460, 7099016.684683512, 33, 33, 0, 251.27817269284301, 33
51, 1655916, 946366, 709550, 7099374.843249613, 128, 38, 90, 358.1585661014858, 40
1, 1655979, 946399, 709580, 7099671.274574339, 63, 33, 30, 296.43132472612575, 34
1, 1656022, 946442, 709580, 7099940.949534543, 43, 43, 0, 269.6749602031015, 43
51, 1656149, 946489, 709660, 7100299.249216842, 127, 47, 80, 358.2996822992933, 49
1, 1656230, 946530, 709700, 7100616.549216842, 81, 41, 40, 317.3, 42
1, 1656297, 946567, 709730, 7100918.1497721, 67, 37, 30, 301.6005552576305, 38
1, 1656339, 946609, 709730, 7101186.1227616025, 42, 42, 0, 267.97298950218305, 42
51, 1656427, 946647, 709780, 7101510.104192964, 88, 38, 50, 323.98143136087856, 39
1, 1656538, 946688, 709850, 7101855.090911005, 111, 41, 70, 344.9867180408456, 43
1, 1656573, 946723, 709850, 7102110.320838914, 35, 35, 0, 255.22992790977875, 35
1, 1656619, 946769, 709850, 7102384.949907628, 46, 46, 0, 274.6290687140218, 46
1, 1656697, 946807, 709890, 7102698.832694248, 78, 38, 40, 313.8827866200841, 39
51, 1656781, 946841, 709940, 7103018.472704652, 84, 34, 50, 319.64001040350905, 35
1, 1656848, 946878, 709970, 7103320.07325991, 67, 37, 30, 301.6005552576305, 38
1, 1656879, 946909, 709970, 7103567.234366086, 31, 31, 0, 247.1611061770567, 31
1, 1656966, 946956, 710010, 7103891.141947084, 87, 47, 40, 323.9075809977351, 48
51, 1657052, 946992, 710060, 7104212.968111732, 86, 36, 50, 321.82616464756694, 37
1, 1657133, 947033, 710100, 7104530.268111732, 81, 41, 40, 317.3, 42
1, 1657202, 947072, 710130, 7104834.380253442, 69, 39, 30, 304.1121417102006, 40
1, 1657250, 947120, 710130, 7105112.195056032, 48, 48, 0, 277.8148025904985, 48
51, 1657349, 947169, 710180, 7105447.529270586, 99, 49, 50, 335.33421455299043, 50
1, 1657436, 947216, 710220, 7105771.436851583, 87, 47, 40, 323.9075809977351, 48
1, 1657478, 947258, 710220, 7106039.409841086, 42, 42, 0, 267.97298950218305, 42
51, 1657599, 947299, 710300, 7106392.472320122, 121, 41, 80, 353.06247903554, 43
1, 1657634, 947334, 710300, 7106647.702248031, 35, 35, 0, 255.22992790977875, 35
1, 1657720, 947380, 710340, 7106970.528412679, 86, 46, 40, 322.82616464756694, 47
51, 1657842, 947422, 710420, 7107324.474031233, 122, 42, 80, 353.9456185537469, 44
1, 1657882, 947462, 710420, 7107588.96071717, 40, 40, 0, 264.4866859365871, 40
1, 1657966, 947506, 710460, 7107909.600727573, 84, 44, 40, 320.64001040350905, 45
1, 1658031, 947541, 710490, 7108208.6418790165, 65, 35, 30, 299.04115144336777, 36
1, 1658077, 947587, 710490, 7108483.27094773, 46, 46, 0, 274.6290687140218, 46
51, 1658207, 947637, 710570, 7108844.135785269, 130, 50, 80, 360.86483753851803, 52
1, 1658234, 947664, 710570, 7109082.486490964, 27, 27, 0, 238.35070569547776, 27
1, 1658265, 947695, 710570, 7109329.647597141, 31, 31, 0, 247.1611061770567, 31
1, 1658354, 947744, 710610, 7109655.695462705, 89, 49, 40, 326.0478655640733, 50
51, 1658435, 947775, 710660, 7109971.995462704, 81, 31, 50, 316.3, 32
1, 1658471, 947811, 710660, 7110229.144436982, 36, 36, 0, 257.1489742783178, 36
1, 1658551, 947861, 710690, 7110546.314193226, 80, 50, 30, 317.1697562442441, 51
51, 1658646, 947906, 710740, 7110877.6127573615, 95, 45, 50, 331.2985641352145, 46
1, 1658721, 947941, 710780, 7111187.995852999, 75, 35, 40, 310.38309563827124, 36
1, 1658762, 947982, 710780, 7111454.2398064425, 41, 41, 0, 266.24395344352433, 41
1, 1658800, 948020, 710780, 7111715.122186062, 38, 38, 0, 260.88237961983884, 38
51, 1658923, 948063, 710860, 7112069.946757324, 123, 43, 80, 354.8245712617827, 45
1, 1658969, 948109, 710860, 7112344.575826038, 46, 46, 0, 274.6290687140218, 46
1, 1659004, 948144, 710860, 7112599.805753947, 35, 35, 0, 255.22992790977875, 35
1, 1659085, 948185, 710900, 7112917.105753947, 81, 41, 40, 317.3, 42
51, 1659174, 948224, 710950, 7113242.153619511, 89, 39, 50, 325.0478655640733, 40
1, 1659246, 948266, 710980, 7113549.948682535, 72, 42, 30, 307.79506302439404, 43
1, 1659281, 948301, 710980, 7113805.178610445, 35, 35, 0, 255.22992790977875, 35
1, 1659365, 948345, 711020, 7114125.8186208485, 84, 44, 40, 320.64001040350905, 45
1, 1659398, 948378, 711020, 7114377.096793542, 33, 33, 0, 251.27817269284301, 33
51, 1659492, 948422, 711070, 7114707.370519389, 94, 44, 50, 330.273725847777, 45
1, 1659535, 948465, 711070, 7114977.045479593, 43, 43, 0, 269.6749602031015, 43
1, 1659603, 948503, 711100, 7115279.907650695, 68, 38, 30, 302.86217110259, 39
51, 1659698, 948548, 711150, 7115611.20621483, 95, 45, 50, 331.2985641352145, 46
1, 1659780, 948590, 711190, 7115929.627884674, 82, 42, 40, 318.42166984345636, 43
1, 1659811, 948621, 711190, 7116176.788990851, 31, 31, 0, 247.1611061770567, 31
1, 1659850, 948660, 711190, 7116439.488930794, 39, 39, 0, 262.6999399439383, 39
51, 1659976, 948706, 711270, 7116796.925826678, 126, 46, 80, 357.43689588345075, 48
1, 1660059, 948749, 711310, 7117116.460774607, 83, 43, 40, 319.5349479292333, 44
1, 1660096, 948786, 711310, 7117375.493346063, 37, 37, 0, 259.03257145596604, 37
1, 1660163, 948823, 711340, 7117677.093901321, 67, 37, 30, 301.6005552576305, 38
1, 1660240, 948860, 711380, 7117989.819565088, 77, 37, 40, 312.72566376652986, 38
51, 1660327, 948897, 711430, 7118312.727146085, 87, 37, 50, 322.9075809977351, 38
1, 1660393, 948933, 711460, 7118613.054134362, 66, 36, 30, 300.32698827717985, 37
1, 1660429, 948969, 711460, 7118870.20310864, 36, 36, 0, 257.1489742783178, 36
1, 1660471, 949011, 711460, 7119138.176098143, 42, 42, 0, 267.97298950218305, 42
51, 1660599, 949049, 711550, 7119496.334664244, 128, 38, 90, 358.1585661014858, 40
1, 1660664, 949084, 711580, 7119795.375815688, 65, 35, 30, 299.04115144336777, 36
1, 1660706, 949126, 711580, 7120063.34880519, 42, 42, 0, 267.97298950218305, 42
51, 1660793, 949163, 711630, 7120386.256386188, 87, 37, 50, 322.9075809977351, 38
1, 1660880, 949210, 711670, 7120710.163967186, 87, 47, 40, 323.9075809977351, 48
1, 1660942, 949242, 711700, 7121005.270593516, 62, 32, 30, 295.1066263296683, 33
51, 1661044, 949294, 711750, 7121343.567776296, 102, 52, 50, 338.29718278112654, 53
1, 1661121, 949341, 711780, 7121657.293440063, 77, 47, 30, 313.72566376652986, 48
1, 1661198, 949378, 711820, 7121970.019103829, 77, 37, 40, 312.72566376652986, 38
1, 1661266, 949416, 711850, 7122272.881274931, 68, 38, 30, 302.86217110259, 39
1, 1661314, 949464, 711850, 7122550.696077522, 48, 48, 0, 277.8148025904985, 48
51, 1661438, 949508, 711930, 7122906.39547407, 124, 44, 80, 355.6993965481514, 46
1, 1661516, 949546, 711970, 7123220.27826069, 78, 38, 40, 313.8827866200841, 39
